Points_0,Points_1,Points_2,Points_Magnitude,R_0,R_1,R_2,R_3,R_4,R_5,R_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,UPrime2Mean_0,UPrime2Mean_1,UPrime2Mean_2,UPrime2Mean_3,UPrime2Mean_4,UPrime2Mean_5,UPrime2Mean_Magnitude,U_0,U_1,U_2,U_Magnitude,alpha.water,arc_length,devReff_0,devReff_1,devReff_2,devReff_3,devReff_4,devReff_5,devReff_Magnitude,epsilon,k,nuEff,nut,p,p_rgh,Point ID,vtkValidPointMask,yPlus
0.2,0.006,0.0005,0.200091,0.0079287,0.00792869,0.00792869,-0.00405726,0,0,0.0143197,0.232079,4.31503e-09,0,0.232079,0.000725877,6.55438e-14,0,-7.18645e-10,0,0,0.000725877,0.251195,1.91045e-07,0,0.251195,1,0.006,7.15987e-09,-7.87422e-09,7.14358e-10,-0.00912206,0,0,0.00912206,0.0838516,0.0118931,0.000341903,0.000153224,-0.774173,-0.185572,60,1,0
0.2,0.0061,0.0005,0.200094,0.00803109,0.00803108,0.00803108,-0.00411859,0,0,0.0145072,0.234454,4.18143e-09,0,0.234454,0.000741006,6.86759e-14,0,-7.53867e-10,0,0,0.000741006,0.253764,1.92294e-07,0,0.253764,1,0.0061,7.25197e-09,-7.97085e-09,7.18877e-10,-0.00910957,0,0,0.00910957,0.0834662,0.0120467,0.000346746,0.000158067,-0.783983,-0.185572,61,1,0
0.2,0.0062,0.0005,0.200097,0.00813348,0.00813347,0.00813347,-0.00417991,0,0,0.0146946,0.23683,4.04783e-09,0,0.23683,0.000756134,7.1808e-14,0,-7.89089e-10,0,0,0.000756134,0.256334,1.93544e-07,0,0.256334,1,0.0062,7.34408e-09,-8.06747e-09,7.23396e-10,-0.00909707,0,0,0.00909707,0.0830809,0.0122002,0.000351588,0.000162909,-0.793793,-0.185572,62,1,0
0.2,0.0063,0.0005,0.2001,0.00823586,0.00823586,0.00823586,-0.00424123,0,0,0.0148821,0.239205,3.91422e-09,0,0.239205,0.000771263,7.49402e-14,0,-8.24311e-10,0,0,0.000771263,0.258904,1.94793e-07,0,0.258904,1,0.0063,7.43619e-09,-8.1641e-09,7.27914e-10,-0.00908458,0,0,0.00908458,0.0826955,0.0123538,0.000356431,0.000167752,-0.803603,-0.185572,63,1,0
0.2,0.0064,0.0005,0.200103,0.00833825,0.00833825,0.00833825,-0.00430256,0,0,0.0150695,0.241581,3.78062e-09,0,0.241581,0.000786392,7.80723e-14,0,-8.59533e-10,0,0,0.000786392,0.261473,1.96042e-07,0,0.261473,1,0.0064,7.52829e-09,-8.26073e-09,7.32433e-10,-0.00907209,0,0,0.00907209,0.0823101,0.0125074,0.000361274,0.000172595,-0.813412,-0.185572,64,1,0
0.2,0.0065,0.0005,0.200106,0.00844064,0.00844063,0.00844064,-0.00436388,0,0,0.015257,0.243956,3.64702e-09,0,0.243956,0.00080152,8.12044e-14,0,-8.94755e-10,0,0,0.00080152,0.264043,1.97292e-07,0,0.264043,1,0.0065,7.6204e-09,-8.35735e-09,7.36951e-10,-0.00905959,0,0,0.00905959,0.0819247,0.012661,0.000366117,0.000177437,-0.823222,-0.185572,65,1,0
0.2,0.0066,0.0005,0.200109,0.00854303,0.00854302,0.00854303,-0.00442521,0,0,0.0154445,0.246332,3.51342e-09,0,0.246332,0.000816649,8.43365e-14,0,-9.29976e-10,0,0,0.000816649,0.266612,1.98541e-07,0,0.266612,1,0.0066,7.7125e-09,-8.45398e-09,7.4147e-10,-0.0090471,0,0,0.0090471,0.0815393,0.0128146,0.000370959,0.00018228,-0.833032,-0.185572,66,1,0
0.2,0.0067,0.0005,0.200113,0.00864064,0.00864063,0.00864063,-0.00448184,0,0,0.0156227,0.248616,3.38415e-09,0,0.248616,0.000831704,8.76556e-14,0,-9.65717e-10,0,0,0.000831704,0.269085,1.99783e-07,0,0.269085,1,0.0067,7.79472e-09,-8.53476e-09,7.40025e-10,-0.00903449,0,0,0.00903449,0.0811659,0.012961,0.00037582,0.00018714,-0.842842,-0.185572,67,1,0
0.2,0.0068,0.0005,0.200116,0.00872867,0.00872866,0.00872867,-0.00452908,0,0,0.0157823,0.250715,3.26357e-09,0,0.250715,0.00084661,9.13487e-14,0,-1.0025e-09,0,0,0.00084661,0.271362,2.01011e-07,0,0.271362,1,0.0068,7.85718e-09,-8.58385e-09,7.26653e-10,-0.00902167,0,0,0.00902167,0.0808165,0.013093,0.000380715,0.000192036,-0.852652,-0.185572,68,1,0
0.2,0.0069,0.0005,0.20012,0.0088167,0.00881669,0.0088167,-0.00457633,0,0,0.0159419,0.252815,3.14299e-09,0,0.252815,0.000861517,9.50418e-14,0,-1.03927e-09,0,0,0.000861517,0.27364,2.02238e-07,0,0.27364,1,0.0069,7.91964e-09,-8.63294e-09,7.13281e-10,-0.00900885,0,0,0.00900885,0.0804671,0.0132251,0.000385611,0.000196931,-0.862463,-0.185572,69,1,0
0.2,0.007,0.0005,0.200123,0.00890474,0.00890473,0.00890473,-0.00462357,0,0,0.0161016,0.254916,3.02241e-09,0,0.254916,0.000876423,9.87348e-14,0,-1.07605e-09,0,0,0.000876423,0.275917,2.03466e-07,0,0.275917,1,0.007,7.9821e-09,-8.68203e-09,6.99909e-10,-0.00899602,0,0,0.00899602,0.0801177,0.0133571,0.000390506,0.000201827,-0.872273,-0.185573,70,1,0
0.2,0.0071,0.0005,0.200127,0.00899277,0.00899276,0.00899277,-0.00467081,0,0,0.0162612,0.257015,2.90183e-09,0,0.257015,0.000891329,1.02428e-13,0,-1.11283e-09,0,0,0.000891329,0.278194,2.04693e-07,0,0.278194,1,0.0071,8.04456e-09,-8.73112e-09,6.86538e-10,-0.0089832,0,0,0.0089832,0.0797683,0.0134892,0.000395402,0.000206722,-0.882083,-0.185573,71,1,0
0.2,0.0072,0.0005,0.20013,0.00908081,0.0090808,0.0090808,-0.00471806,0,0,0.0164208,0.259115,2.78125e-09,0,0.259115,0.000906236,1.06121e-13,0,-1.14961e-09,0,0,0.000906236,0.280472,2.05921e-07,0,0.280472,1,0.0072,8.10702e-09,-8.7802e-09,6.73166e-10,-0.00897038,0,0,0.00897038,0.0794189,0.0136212,0.000400297,0.000211618,-0.891893,-0.185573,72,1,0
0.2,0.0073,0.0005,0.200134,0.00916884,0.00916883,0.00916883,-0.0047653,0,0,0.0165804,0.261216,2.66066e-09,0,0.261216,0.000921142,1.09814e-13,0,-1.18639e-09,0,0,0.000921142,0.282749,2.07148e-07,0,0.282749,1,0.0073,8.16948e-09,-8.82929e-09,6.59794e-10,-0.00895755,0,0,0.00895755,0.0790695,0.0137533,0.000405193,0.000216513,-0.901703,-0.185573,73,1,0
0.2,0.0074,0.0005,0.200137,0.00925687,0.00925686,0.00925687,-0.00481255,0,0,0.0167401,0.263315,2.54008e-09,0,0.263315,0.000936048,1.13507e-13,0,-1.22316e-09,0,0,0.000936048,0.285027,2.08376e-07,0,0.285027,1,0.0074,8.23194e-09,-8.87838e-09,6.46422e-10,-0.00894473,0,0,0.00894473,0.07872,0.0138853,0.000410088,0.000221409,-0.911514,-0.185574,74,1,0
0.2,0.0075,0.0005,0.200141,0.00934491,0.0093449,0.0093449,-0.00485979,0,0,0.0168997,0.265415,2.4195e-09,0,0.265415,0.000950955,1.172e-13,0,-1.25994e-09,0,0,0.000950955,0.287304,2.09603e-07,0,0.287304,1,0.0075,8.2944e-09,-8.92747e-09,6.3305e-10,-0.00893191,0,0,0.00893191,0.0783706,0.0140174,0.000414984,0.000226304,-0.921324,-0.185574,75,1,0
0.2,0.0076,0.0005,0.200145,0.00942127,0.00942126,0.00942127,-0.00489618,0,0,0.0170368,0.267291,2.25e-09,0,0.267291,0.000965615,1.21382e-13,0,-1.29841e-09,0,0,0.000965615,0.289343,2.10687e-07,0,0.289343,1,0.0076,8.35566e-09,-9.00692e-09,6.51236e-10,-0.00891902,0,0,0.00891902,0.0780499,0.0141319,0.000419878,0.000231198,-0.931134,-0.185574,76,1,0
0.2,0.0077,0.0005,0.200149,0.00949764,0.00949763,0.00949763,-0.00493257,0,0,0.017174,0.269166,2.0805e-09,0,0.269166,0.000980274,1.25564e-13,0,-1.33688e-09,0,0,0.000980274,0.291382,2.1177e-07,0,0.291382,1,0.0077,8.41693e-09,-9.08637e-09,6.69422e-10,-0.00890613,0,0,0.00890613,0.0777291,0.0142465,0.000424772,0.000236093,-0.940944,-0.185574,77,1,0
0.2,0.0078,0.0005,0.200153,0.009574,0.00957399,0.009574,-0.00496896,0,0,0.0173111,0.271041,1.911e-09,0,0.271041,0.000994934,1.29746e-13,0,-1.37535e-09,0,0,0.000994934,0.293421,2.12854e-07,0,0.293421,1,0.0078,8.4782e-09,-9.16582e-09,6.87608e-10,-0.00889324,0,0,0.00889324,0.0774083,0.014361,0.000429667,0.000240987,-0.950754,-0.185575,78,1,0
0.2,0.0079,0.0005,0.200157,0.00965037,0.00965036,0.00965036,-0.00500535,0,0,0.0174483,0.272916,1.7415e-09,0,0.272916,0.00100959,1.33928e-13,0,-1.41382e-09,0,0,0.00100959,0.29546,2.13937e-07,0,0.29546,1,0.0079,8.53946e-09,-9.24527e-09,7.05794e-10,-0.00888035,0,0,0.00888035,0.0770875,0.0144756,0.000434561,0.000245882,-0.960565,-0.185575,79,1,0
0.2,0.008,0.0005,0.200161,0.00972673,0.00972673,0.00972673,-0.00504175,0,0,0.0175854,0.274791,1.572e-09,0,0.274791,0.00102425,1.3811e-13,0,-1.45229e-09,0,0,0.00102425,0.297499,2.15021e-07,0,0.297499,1,0.008,8.60073e-09,-9.32472e-09,7.2398e-10,-0.00886747,0,0,0.00886747,0.0767668,0.0145901,0.000439455,0.000250776,-0.970375,-0.185575,80,1,0
0.2,0.0081,0.0005,0.200165,0.0098031,0.00980309,0.00980309,-0.00507814,0,0,0.0177226,0.276667,1.4025e-09,0,0.276667,0.00103891,1.42292e-13,0,-1.49076e-09,0,0,0.00103891,0.299538,2.16105e-07,0,0.299538,1,0.0081,8.66199e-09,-9.40417e-09,7.42166e-10,-0.00885458,0,0,0.00885458,0.076446,0.0147047,0.00044435,0.00025567,-0.980185,-0.185575,81,1,0
0.2,0.0082,0.0005,0.200169,0.00987946,0.00987946,0.00987946,-0.00511453,0,0,0.0178597,0.278542,1.233e-09,0,0.278542,0.00105357,1.46474e-13,0,-1.52923e-09,0,0,0.00105357,0.301577,2.17188e-07,0,0.301577,1,0.0082,8.72326e-09,-9.48362e-09,7.60352e-10,-0.00884169,0,0,0.00884169,0.0761252,0.0148192,0.000449244,0.000260565,-0.989995,-0.185576,82,1,0
0.2,0.0083,0.0005,0.200173,0.00995583,0.00995582,0.00995582,-0.00515092,0,0,0.0179969,0.280417,1.0635e-09,0,0.280417,0.00106823,1.50656e-13,0,-1.5677e-09,0,0,0.00106823,0.303616,2.18272e-07,0,0.303616,1,0.0083,8.78453e-09,-9.56307e-09,7.78538e-10,-0.0088288,0,0,0.0088288,0.0758045,0.0149337,0.000454138,0.000265459,-0.999805,-0.185576,83,1,0
0.2,0.0084,0.0005,0.200177,0.0100259,0.0100259,0.0100259,-0.00518176,0,0,0.018122,0.282169,9.41519e-10,0,0.282169,0.00108271,1.55029e-13,0,-1.60587e-09,0,0,0.00108271,0.305524,2.19425e-07,0,0.305524,1,0.0084,8.82734e-09,-9.63351e-09,8.06169e-10,-0.00881593,0,0,0.00881593,0.0755008,0.0150389,0.000459013,0.000270333,-1.00962,-0.185576,84,1,0
0.2,0.0085,0.0005,0.200181,0.0100929,0.0100929,0.0100929,-0.00520983,0,0,0.0182412,0.283859,8.43298e-10,0,0.283859,0.0010971,1.59499e-13,0,-1.6439e-09,0,0,0.0010971,0.307366,2.20613e-07,0,0.307366,1,0.0085,8.86092e-09,-9.69944e-09,8.38523e-10,-0.00880307,0,0,0.00880307,0.0752058,0.0151393,0.000463877,0.000275198,-1.01943,-0.185576,85,1,0
0.2,0.0086,0.0005,0.200185,0.0101598,0.0101598,0.0101598,-0.0052379,0,0,0.0183603,0.285549,7.45078e-10,0,0.285549,0.00111148,1.63968e-13,0,-1.68192e-09,0,0,0.00111148,0.309208,2.21801e-07,0,0.309208,1,0.0086,8.8945e-09,-9.76538e-09,8.70877e-10,-0.00879021,0,0,0.00879021,0.0749107,0.0152397,0.000468741,0.000280062,-1.02924,-0.185576,86,1,0
0.2,0.0087,0.0005,0.20019,0.0102268,0.0102268,0.0102268,-0.00526597,0,0,0.0184795,0.287239,6.46858e-10,0,0.287239,0.00112587,1.68437e-13,0,-1.71995e-09,0,0,0.00112587,0.31105,2.22989e-07,0,0.31105,1,0.0087,8.92808e-09,-9.83131e-09,9.03231e-10,-0.00877735,0,0,0.00877735,0.0746157,0.0153401,0.000473605,0.000284926,-1.03905,-0.185576,87,1,0
0.2,0.0088,0.0005,0.200194,0.0102937,0.0102937,0.0102937,-0.00529404,0,0,0.0185986,0.288929,5.48638e-10,0,0.288929,0.00114026,1.72906e-13,0,-1.75797e-09,0,0,0.00114026,0.312893,2.24178e-07,0,0.312893,1,0.0088,8.96166e-09,-9.89725e-09,9.35584e-10,-0.00876449,0,0,0.00876449,0.0743206,0.0154406,0.00047847,0.000289791,-1.04886,-0.185576,88,1,0
0.2,0.0089,0.0005,0.200199,0.0103607,0.0103607,0.0103607,-0.00532211,0,0,0.0187178,0.290619,4.50417e-10,0,0.290619,0.00115464,1.77375e-13,0,-1.796e-09,0,0,0.00115464,0.314735,2.25366e-07,0,0.314735,1,0.0089,8.99525e-09,-9.96318e-09,9.67938e-10,-0.00875163,0,0,0.00875163,0.0740255,0.015541,0.000483334,0.000294655,-1.05867,-0.185576,89,1,0
0.2,0.009,0.0005,0.200203,0.0104276,0.0104276,0.0104276,-0.00535018,0,0,0.0188369,0.292309,3.52196e-10,0,0.292309,0.00116903,1.81844e-13,0,-1.83403e-09,0,0,0.00116903,0.316577,2.26554e-07,0,0.316577,1,0.009,9.02883e-09,-1.00291e-08,1.00029e-09,-0.00873876,0,0,0.00873876,0.0737305,0.0156414,0.000488198,0.000299519,-1.06848,-0.185576,90,1,0
0.2,0.0091,0.0005,0.200208,0.0104946,0.0104946,0.0104946,-0.00537825,0,0,0.0189561,0.293999,2.53976e-10,0,0.293999,0.00118342,1.86313e-13,0,-1.87205e-09,0,0,0.00118342,0.318419,2.27742e-07,0,0.318419,1,0.0091,9.06241e-09,-1.0095e-08,1.03265e-09,-0.0087259,0,0,0.0087259,0.0734354,0.0157418,0.000493063,0.000304383,-1.07829,-0.185576,91,1,0
0.2,0.0092,0.0005,0.200212,0.010559,0.010559,0.010559,-0.00540418,0,0,0.0190704,0.295637,1.34826e-10,0,0.295637,0.0011977,1.90865e-13,0,-1.90814e-09,0,0,0.0011977,0.320206,2.28891e-07,0,0.320206,1,0.0092,9.06136e-09,-1.01042e-08,1.0429e-09,-0.00871306,0,0,0.00871306,0.0731484,0.0158385,0.000497912,0.000309232,-1.0881,-0.185576,92,1,0
0.2,0.0093,0.0005,0.200217,0.0106183,0.0106183,0.0106183,-0.00542581,0,0,0.0191752,0.297172,-2.61837e-11,0,0.297172,0.00121179,1.95584e-13,0,-1.94037e-09,0,0,0.00121179,0.321884,2.29963e-07,0,0.321884,1,0.0093,8.99103e-09,-9.99997e-09,1.00894e-09,-0.00870025,0,0,0.00870025,0.0728776,0.0159275,0.00050273,0.00031405,-1.09791,-0.185576,93,1,0
0.2,0.0094,0.0005,0.200221,0.0106777,0.0106777,0.0106777,-0.00544744,0,0,0.0192799,0.298708,-1.87193e-10,0,0.298708,0.00122588,2.00302e-13,0,-1.97259e-09,0,0,0.00122588,0.323561,2.31036e-07,0,0.323561,1,0.0094,8.92071e-09,-9.89569e-09,9.7499e-10,-0.00868744,0,0,0.00868744,0.0726067,0.0160165,0.000507548,0.000318868,-1.10772,-0.185576,94,1,0
0.2,0.0095,0.0005,0.200226,0.010737,0.010737,0.010737,-0.00546907,0,0,0.0193846,0.300243,-3.48202e-10,0,0.300243,0.00123997,2.05021e-13,0,-2.00482e-09,0,0,0.00123997,0.325238,2.32108e-07,0,0.325238,1,0.0095,8.85038e-09,-9.79141e-09,9.41036e-10,-0.00867464,0,0,0.00867464,0.0723359,0.0161055,0.000512366,0.000323687,-1.11753,-0.185576,95,1,0
0.2,0.0096,0.0005,0.200231,0.0107964,0.0107964,0.0107964,-0.0054907,0,0,0.0194893,0.301779,-5.09213e-10,0,0.301779,0.00125405,2.09739e-13,0,-2.03704e-09,0,0,0.00125405,0.326916,2.3318e-07,0,0.326916,1,0.0096,8.78005e-09,-9.68713e-09,9.07082e-10,-0.00866183,0,0,0.00866183,0.072065,0.0161946,0.000517184,0.000328505,-1.12734,-0.185577,96,1,0
0.2,0.0097,0.0005,0.200236,0.0108557,0.0108557,0.0108557,-0.00551233,0,0,0.0195941,0.303314,-6.70222e-10,0,0.303314,0.00126814,2.14458e-13,0,-2.06926e-09,0,0,0.00126814,0.328593,2.34252e-07,0,0.328593,1,0.0097,8.70973e-09,-9.58285e-09,8.73128e-10,-0.00864902,0,0,0.00864902,0.0717941,0.0162836,0.000522002,0.000333323,-1.13715,-0.185577,97,1,0
0.2,0.0098,0.0005,0.200241,0.0109151,0.0109151,0.0109151,-0.00553396,0,0,0.0196988,0.30485,-8.31231e-10,0,0.30485,0.00128223,2.19176e-13,0,-2.10149e-09,0,0,0.00128223,0.330271,2.35324e-07,0,0.330271,1,0.0098,8.6394e-09,-9.47858e-09,8.39175e-10,-0.00863621,0,0,0.00863621,0.0715233,0.0163726,0.00052682,0.000338141,-1.14696,-0.185577,98,1,0
0.2,0.0099,0.0005,0.200245,0.0109744,0.0109744,0.0109744,-0.0055556,0,0,0.0198035,0.306385,-9.92241e-10,0,0.306385,0.00129632,2.23895e-13,0,-2.13371e-09,0,0,0.00129632,0.331948,2.36396e-07,0,0.331948,1,0.0099,8.56908e-09,-9.3743e-09,8.05221e-10,-0.0086234,0,0,0.0086234,0.0712524,0.0164616,0.000531638,0.000342959,-1.15677,-0.185577,99,1,0
0.2,0.01,0.0005,0.20025,0.0110338,0.0110338,0.0110338,-0.00557723,0,0,0.0199083,0.307921,-1.15325e-09,0,0.307921,0.0013104,2.28613e-13,0,-2.16593e-09,0,0,0.0013104,0.333626,2.37468e-07,0,0.333626,1,0.01,8.49875e-09,-9.27002e-09,7.71268e-10,-0.0086106,0,0,0.0086106,0.0709815,0.0165507,0.000536456,0.000347777,-1.16658,-0.185577,100,1,0
0.2,0.0101,0.0005,0.200255,0.011087,0.011087,0.011087,-0.00559381,0,0,0.0200014,0.309325,-1.3307e-09,0,0.309325,0.00132417,2.3335e-13,0,-2.19671e-09,0,0,0.00132417,0.335164,2.38278e-07,0,0.335164,1,0.0101,8.42193e-09,-9.17737e-09,7.55436e-10,-0.00859784,0,0,0.00859784,0.0707338,0.0166305,0.000541219,0.000352539,-1.17636,-0.185549,101,1,0
0.2,0.0102,0.0005,0.200261,0.0111402,0.0111402,0.0111402,-0.00561039,0,0,0.0200945,0.31073,-1.50815e-09,0,0.31073,0.00133793,2.38087e-13,0,-2.22749e-09,0,0,0.00133793,0.336702,2.39087e-07,0,0.336702,0.999999,0.0102,8.34511e-09,-9.08472e-09,7.39604e-10,-0.00858509,0,0,0.00858509,0.070486,0.0167103,0.000545981,0.000357302,-1.18614,-0.185521,102,1,0
0.2,0.0103,0.0005,0.200266,0.0111934,0.0111934,0.0111934,-0.00562697,0,0,0.0201876,0.312135,-1.6856e-09,0,0.312135,0.0013517,2.42825e-13,0,-2.25827e-09,0,0,0.0013517,0.338239,2.39897e-07,0,0.338239,0.999999,0.0103,8.26829e-09,-8.99207e-09,7.23772e-10,-0.00857233,0,0,0.00857233,0.0702382,0.0167901,0.000550743,0.000362064,-1.19592,-0.185493,103,1,0
0.2,0.0104,0.0005,0.200271,0.0112466,0.0112466,0.0112466,-0.00564355,0,0,0.0202807,0.31354,-1.86305e-09,0,0.31354,0.00136546,2.47562e-13,0,-2.28905e-09,0,0,0.00136546,0.339777,2.40707e-07,0,0.339777,0.999999,0.0104,8.19147e-09,-8.89943e-09,7.0794e-10,-0.00855958,0,0,0.00855958,0.0699904,0.0168699,0.000555505,0.000366826,-1.20571,-0.185465,104,1,0
0.2,0.0105,0.0005,0.200276,0.0112998,0.0112998,0.0112998,-0.00566013,0,0,0.0203739,0.314945,-2.0405e-09,0,0.314945,0.00137923,2.52299e-13,0,-2.31983e-09,0,0,0.00137923,0.341315,2.41516e-07,0,0.341315,0.999998,0.0105,8.11465e-09,-8.80678e-09,6.92108e-10,-0.00854682,0,0,0.00854682,0.0697426,0.0169497,0.000560268,0.000371588,-1.21549,-0.185437,105,1,0
0.2,0.0106,0.0005,0.200281,0.011353,0.011353,0.011353,-0.00567671,0,0,0.020467,0.31635,-2.21795e-09,0,0.31635,0.00139299,2.57036e-13,0,-2.35061e-09,0,0,0.00139299,0.342853,2.42326e-07,0,0.342853,0.999998,0.0106,8.03782e-09,-8.71413e-09,6.76276e-10,-0.00853407,0,0,0.00853407,0.0694949,0.0170295,0.00056503,0.000376351,-1.22527,-0.185409,106,1,0
0.2,0.0107,0.0005,0.200287,0.0114062,0.0114062,0.0114062,-0.00569329,0,0,0.0205601,0.317755,-2.3954e-09,0,0.317755,0.00140676,2.61773e-13,0,-2.38139e-09,0,0,0.00140676,0.344391,2.43135e-07,0,0.344391,0.999997,0.0107,7.961e-09,-8.62148e-09,6.60444e-10,-0.00852132,0,0,0.00852132,0.0692471,0.0171093,0.000569792,0.000381113,-1.23505,-0.185381,107,1,0
0.2,0.0108,0.0005,0.200292,0.0114594,0.0114594,0.0114594,-0.00570987,0,0,0.0206533,0.31916,-2.57285e-09,0,0.31916,0.00142052,2.6651e-13,0,-2.41217e-09,0,0,0.00142052,0.345929,2.43945e-07,0,0.345929,0.999997,0.0108,7.88418e-09,-8.52883e-09,6.44612e-10,-0.00850856,0,0,0.00850856,0.0689993,0.0171891,0.000574554,0.000385875,-1.24483,-0.185354,108,1,0
0.2,0.0109,0.0005,0.200297,0.0115093,0.0115093,0.0115093,-0.00572377,0,0,0.0207401,0.32049,-2.75186e-09,0,0.32049,0.00143406,2.71184e-13,0,-2.4372e-09,0,0,0.00143406,0.347387,2.44733e-07,0,0.347387,0.999997,0.0109,7.79951e-09,-8.42358e-09,6.24027e-10,-0.00849584,0,0,0.00849584,0.0687662,0.0172639,0.000579275,0.000390596,-1.25462,-0.18533,109,1,0
0.2,0.011,0.0005,0.200303,0.0115575,0.0115575,0.0115575,-0.00573632,0,0,0.0208239,0.321784,-2.93165e-09,0,0.321784,0.00144749,2.75827e-13,0,-2.45937e-09,0,0,0.00144749,0.348806,2.45511e-07,0,0.348806,0.999997,0.011,7.71093e-09,-8.31202e-09,6.01066e-10,-0.00848313,0,0,0.00848313,0.0685405,0.0173363,0.000583975,0.000395296,-1.26441,-0.185308,110,1,0
0.2,0.0111,0.0005,0.200308,0.0116057,0.0116057,0.0116057,-0.00574887,0,0,0.0209076,0.323077,-3.11144e-09,0,0.323077,0.00146091,2.8047e-13,0,-2.48153e-09,0,0,0.00146091,0.350224,2.46288e-07,0,0.350224,0.999996,0.0111,7.62234e-09,-8.20047e-09,5.78105e-10,-0.00847042,0,0,0.00847042,0.0683148,0.0174086,0.000588675,0.000399996,-1.27419,-0.185287,111,1,0
0.2,0.0112,0.0005,0.200314,0.0116539,0.0116539,0.0116539,-0.00576143,0,0,0.0209913,0.324371,-3.29123e-09,0,0.324371,0.00147434,2.85113e-13,0,-2.50369e-09,0,0,0.00147434,0.351642,2.47066e-07,0,0.351642,0.999996,0.0112,7.53374e-09,-8.08891e-09,5.55143e-10,-0.00845771,0,0,0.00845771,0.0680891,0.0174809,0.000593375,0.000404696,-1.28398,-0.185265,112,1,0
0.2,0.0113,0.0005,0.20032,0.0117021,0.0117021,0.0117021,-0.00577398,0,0,0.0210751,0.325664,-3.47102e-09,0,0.325664,0.00148776,2.89756e-13,0,-2.52586e-09,0,0,0.00148776,0.353061,2.47844e-07,0,0.353061,0.999996,0.0113,7.44515e-09,-7.97736e-09,5.32182e-10,-0.008445,0,0,0.008445,0.0678634,0.0175532,0.000598075,0.000409396,-1.29377,-0.185244,113,1,0
0.2,0.0114,0.0005,0.200325,0.0117504,0.0117503,0.0117504,-0.00578654,0,0,0.0211588,0.326958,-3.65081e-09,0,0.326958,0.00150119,2.94399e-13,0,-2.54802e-09,0,0,0.00150119,0.354479,2.48621e-07,0,0.354479,0.999995,0.0114,7.35657e-09,-7.8658e-09,5.0922e-10,-0.00843229,0,0,0.00843229,0.0676376,0.0176255,0.000602775,0.000414096,-1.30356,-0.185223,114,1,0
0.2,0.0115,0.0005,0.200331,0.0117986,0.0117986,0.0117986,-0.00579909,0,0,0.0212426,0.328251,-3.8306e-09,0,0.328251,0.00151461,2.99041e-13,0,-2.57018e-09,0,0,0.00151461,0.355897,2.49399e-07,0,0.355897,0.999995,0.0115,7.26798e-09,-7.75425e-09,4.86259e-10,-0.00841958,0,0,0.00841958,0.0674119,0.0176979,0.000607475,0.000418796,-1.31335,-0.185201,115,1,0
0.2,0.0116,0.0005,0.200337,0.0118468,0.0118468,0.0118468,-0.00581164,0,0,0.0213264,0.329545,-4.01039e-09,0,0.329545,0.00152804,3.03684e-13,0,-2.59235e-09,0,0,0.00152804,0.357315,2.50176e-07,0,0.357315,0.999995,0.0116,7.17939e-09,-7.64269e-09,4.63298e-10,-0.00840687,0,0,0.00840687,0.0671862,0.0177702,0.000612175,0.000423496,-1.32313,-0.18518,116,1,0
0.2,0.0117,0.0005,0.200343,0.0118936,0.0118936,0.0118936,-0.00582311,0,0,0.0214076,0.330806,-4.25865e-09,0,0.330806,0.00154134,3.08259e-13,0,-2.61125e-09,0,0,0.00154134,0.358699,2.50872e-07,0,0.358699,0.999995,0.0117,7.0808e-09,-7.50731e-09,4.26507e-10,-0.00839417,0,0,0.00839417,0.0669675,0.0178405,0.000616852,0.000428173,-1.3329,-0.185138,117,1,0
0.2,0.0118,0.0005,0.200348,0.0119378,0.0119378,0.0119378,-0.00583241,0,0,0.0214837,0.332003,-4.64385e-09,0,0.332003,0.00155441,3.12696e-13,0,-2.62363e-09,0,0,0.00155441,0.360014,2.51406e-07,0,0.360014,0.999996,0.0118,6.96221e-09,-7.32428e-09,3.62058e-10,-0.0083815,0,0,0.0083815,0.0667628,0.0179067,0.000621485,0.000432806,-1.34263,-0.185057,118,1,0
0.2,0.0119,0.0005,0.200354,0.0119819,0.0119819,0.0119819,-0.00584171,0,0,0.0215598,0.333201,-5.02905e-09,0,0.333201,0.00156748,3.17134e-13,0,-2.63602e-09,0,0,0.00156748,0.361329,2.51939e-07,0,0.361329,0.999997,0.0119,6.84363e-09,-7.14124e-09,2.9761e-10,-0.00836882,0,0,0.00836882,0.0665581,0.0179729,0.000626118,0.000437439,-1.35236,-0.184976,119,1,0
0.2,0.012,0.0005,0.20036,0.0120261,0.0120261,0.0120261,-0.005851,0,0,0.021636,0.334398,-5.41425e-09,0,0.334398,0.00158055,3.21571e-13,0,-2.6484e-09,0,0,0.00158055,0.362644,2.52472e-07,0,0.362644,0.999998,0.012,6.72504e-09,-6.95821e-09,2.33161e-10,-0.00835615,0,0,0.00835615,0.0663535,0.0180392,0.000630751,0.000442071,-1.36209,-0.184895,120,1,0
0.2,0.0121,0.0005,0.200366,0.0120702,0.0120702,0.0120702,-0.0058603,0,0,0.0217121,0.335595,-5.79945e-09,0,0.335595,0.00159362,3.26009e-13,0,-2.66079e-09,0,0,0.00159362,0.363958,2.53005e-07,0,0.363958,0.999999,0.0121,6.60646e-09,-6.77517e-09,1.68712e-10,-0.00834347,0,0,0.00834347,0.0661488,0.0181054,0.000635383,0.000446704,-1.37182,-0.184814,121,1,0
